survey_year,company_size,num_employees,annual_revenue_usd_millions,company_age,ai_adoption_rate,ai_adoption_stage,years_using_ai,num_ai_tools_used,ai_projects_active,ai_training_hours,ai_budget_percentage,ai_maturity_score,ai_failure_rate,ai_investment_per_employee,regulatory_compliance_score,data_privacy_level,ai_ethics_committee,ai_risk_management_score,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,productivity_change_percent,jobs_displaced,jobs_created,reskilled_employees,revenue_growth_percent,innovation_score,quarter_sin,quarter_cos,country_Australia,country_Brazil,country_Canada,country_Chile,country_China,country_Colombia,country_Egypt,country_France,country_Germany,country_India,country_Indonesia,country_Italy,country_Japan,country_Kenya,country_Malaysia,country_Netherlands,country_New Zealand,country_Nigeria,country_Philippines,country_Poland,country_Singapore,country_South Africa,country_South Korea,country_Spain,country_Sweden,country_Thailand,country_UK,country_USA,country_Vietnam,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,industry_Consulting,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,ai_primary_tool_Claude,ai_primary_tool_Custom Internal AI,ai_primary_tool_Gemini,ai_primary_tool_GitHub Copilot,ai_primary_tool_Other,ai_use_case_Fraud Detection,ai_use_case_HR Automation,ai_use_case_Marketing Automation,ai_use_case_Medical Diagnostics,ai_use_case_Predictive Maintenance,ai_use_case_Software Development,ai_use_case_Supply Chain Optimization,cost_reduction_percent,customer_satisfaction
2023,0,33,16.8,30,24.84,1,4,2,4,1.0,4.82,0.135,32.55,24552.27,79,0,0,52,55.16,4.83,20.32,3.94,0.32,2,1,0,11.06,49,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.72,6.69
2023,1,974,303.26,14,19.94,1,5,2,7,30.94,3.16,0.288,17.61,9833.01,94,2,0,50,47.26,7.2,11.68,5.16,4.97,35,12,77,7.78,64,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.67,5.4
2023,1,901,490.19,3,54.08,2,2,2,16,43.88,14.39,0.641,12.81,78299.57,70,1,1,78,65.05,6.74,25.36,8.53,13.93,47,56,91,9.93,68,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.16,5.63
2024,1,857,145.07,16,49.26,2,3,2,12,47.85,10.59,0.541,18.01,17926.32,63,2,0,63,8.13,5.56,32.4,9.03,12.83,66,43,83,-1.65,71,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.67,5.53
2026,2,5587,3712.36,7,57.43,2,6,3,12,40.53,14.48,0.562,19.46,96238.39,71,1,0,54,43.93,5.99,34.28,11.52,18.47,365,379,475,8.99,70,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.88,5.09
2024,1,463,275.57,12,17.44,1,4,1,3,22.05,4.42,0.201,28.79,26303.97,83,1,1,66,22.26,4.6,3.31,0.0,2.13,0,11,13,-3.95,40,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.31,4.03
2026,2,2290,9159.94,10,27.02,1,3,3,9,35.02,5.89,0.374,20.36,235672.11,66,0,0,55,19.96,5.84,15.58,7.78,12.47,72,65,175,10.66,54,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.35,6.28
2024,1,673,416.81,33,21.78,1,3,1,5,5.13,4.21,0.161,40.0,26064.5,75,2,0,57,33.66,4.65,6.35,2.39,0.17,22,14,0,7.19,53,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.23,4.23
2025,1,325,250.53,32,13.02,1,4,3,0,28.74,5.61,0.195,31.28,43255.11,73,1,1,66,25.99,6.48,10.56,2.76,0.0,8,4,26,5.63,40,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,4.88
2025,0,74,39.79,32,39.39,2,8,3,3,16.78,9.41,0.245,22.76,50592.27,71,2,1,49,36.64,4.67,19.05,7.54,6.75,2,3,2,-1.81,61,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.21,5.75
2023,2,4262,2510.54,13,52.46,2,5,4,4,34.19,15.38,0.414,24.36,90605.27,83,2,0,58,38.0,5.41,27.58,8.97,10.47,258,287,449,3.6,62,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.65,5.64
2025,0,67,19.32,19,30.87,1,8,2,1,21.39,7.47,0.205,32.62,21553.06,66,0,0,40,34.33,5.44,17.27,5.87,6.71,4,2,4,-2.65,47,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.95,4.21
2024,0,15,20.49,7,8.69,0,0,1,0,3.75,4.87,0.081,28.97,66541.41,75,2,1,57,15.46,5.03,17.48,4.24,3.23,1,0,1,-1.57,58,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.94,4.5
2026,2,11360,6824.3,13,69.71,2,3,4,11,41.46,18.3,0.6,16.39,109911.95,55,2,1,65,74.35,5.83,37.2,8.18,20.53,964,1003,1261,16.2,66,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.42,5.71
2025,1,709,425.5,12,45.16,2,7,2,5,20.59,11.06,0.317,18.66,66363.51,89,0,1,62,55.23,6.8,22.01,7.12,9.76,26,27,29,13.83,42,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.64,6.56
2026,2,7209,1729.12,33,50.62,2,5,2,13,41.01,10.24,0.524,16.17,24570.1,63,2,0,54,52.93,5.72,30.79,7.56,14.91,527,421,414,7.45,68,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6.74,5.89
2026,2,18691,3520.77,9,37.38,2,8,3,6,29.41,11.65,0.378,11.1,21939.97,83,1,0,45,36.97,7.23,12.57,2.0,13.16,489,888,1473,7.92,66,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.73
2023,1,467,455.86,12,45.41,2,7,3,9,43.16,13.06,0.504,18.26,127475.29,78,2,1,71,61.8,6.0,21.74,4.9,15.3,26,29,50,-2.9,50,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,14.78,6.86
2025,1,971,406.56,22,27.37,1,9,2,9,27.44,3.48,0.311,27.44,14552.09,65,2,0,55,31.35,4.9,0.0,1.27,13.5,0,48,76,-5.0,53,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.64,5.55
2026,2,19217,758.54,28,68.91,2,8,2,13,53.13,17.55,0.672,19.27,6926.09,66,1,0,56,43.79,6.98,36.11,9.86,14.94,1365,1705,2020,12.84,61,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.15,6.05
2025,0,65,43.75,5,18.14,1,4,1,5,21.11,3.02,0.211,27.6,20294.9,55,2,0,58,31.52,5.89,14.02,3.29,5.63,2,1,2,4.46,61,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.74,4.32
2023,1,894,231.08,19,50.62,2,4,5,8,37.52,16.48,0.509,13.88,42594.64,72,2,0,58,51.75,6.44,25.7,5.24,15.11,60,44,88,8.0,73,-1.0,-1.8369701987210294e-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.81,6.42
2026,2,8874,9993.5,31,48.43,2,6,3,8,46.55,8.44,0.44,25.59,95033.42,52,0,1,77,57.84,6.11,27.94,9.33,7.28,605,574,810,13.66,64,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.76,5.76
2024,0,41,42.78,34,37.67,2,7,3,3,20.1,4.95,0.2,27.33,51668.93,65,2,1,63,39.12,5.49,19.24,4.85,2.94,2,1,1,-5.0,46,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,5.77
2023,1,181,64.16,18,18.26,1,4,1,6,19.74,7.98,0.289,32.88,28289.54,85,1,1,66,38.13,6.48,19.25,7.48,15.47,7,2,12,8.32,52,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.13,5.65
2026,0,27,34.04,34,32.5,1,8,2,5,14.61,8.43,0.257,23.99,106258.23,79,1,0,52,58.07,5.71,10.22,5.61,9.6,1,1,0,4.12,41,-1.0,-1.8369701987210294e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.17
2023,0,15,44.85,16,37.4,2,5,3,3,13.72,10.58,0.248,40.0,316416.03,60,2,0,48,63.44,5.58,23.88,7.27,5.56,1,1,0,6.0,49,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.59,5.44
2024,0,45,9.81,21,35.98,2,6,3,7,21.86,9.39,0.333,24.43,20470.3,66,1,0,40,21.23,6.87,21.29,5.67,14.94,2,1,3,0.64,66,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.31,4.97
2025,0,90,9.16,13,22.96,1,5,1,8,21.71,9.63,0.352,37.26,9798.48,60,2,0,45,37.93,4.39,33.08,9.81,12.93,7,3,5,-3.88,55,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.09,5.46
2026,1,211,434.76,9,21.12,1,8,2,5,20.96,9.82,0.302,29.9,202362.43,82,2,0,61,26.97,5.15,17.51,3.29,11.58,7,9,4,4.42,56,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.1,7.42
2026,0,35,7.66,33,23.79,1,5,3,3,17.11,11.8,0.279,35.69,25818.86,64,1,0,67,52.7,5.9,17.14,5.57,2.08,1,2,2,0.83,68,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11.87,5.02
2023,0,24,10.36,29,45.66,2,5,4,6,35.8,9.76,0.379,26.86,42142.7,83,1,1,84,79.44,6.2,24.45,7.48,11.3,2,2,2,5.7,49,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.11,5.35
2026,1,291,454.27,27,40.05,2,6,2,9,41.86,11.63,0.48,22.07,181615.19,78,2,0,64,43.61,5.82,28.81,5.84,6.9,21,16,31,2.03,51,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.12,6.38
2026,2,7722,8930.87,9,52.67,2,5,3,10,56.82,14.24,0.593,15.37,164677.16,63,2,0,75,35.55,6.01,19.31,6.17,17.75,341,463,984,-0.95,75,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.7,5.08
2024,2,10161,2881.09,13,31.04,1,3,2,0,35.05,9.47,0.272,24.87,26845.52,69,1,1,62,43.68,6.1,9.15,2.72,8.66,264,427,796,9.25,62,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.02,5.32
2026,1,383,100.9,26,51.75,2,4,3,6,30.36,16.06,0.441,26.67,42309.06,74,2,1,73,62.39,6.43,23.84,5.93,18.11,24,25,43,7.28,51,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.71,4.78
2023,0,74,37.62,28,17.73,1,4,2,4,22.41,1.82,0.184,22.74,9227.74,71,2,1,74,50.85,6.15,11.65,1.38,6.39,1,2,2,0.09,57,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.45,6.85
2025,2,10289,8688.38,9,56.7,2,6,4,10,47.77,16.64,0.588,20.44,140504.22,58,1,1,79,53.51,7.9,24.17,7.79,19.42,749,833,1269,11.52,66,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.17,4.99
2026,0,12,10.85,15,23.34,1,6,2,0,22.35,4.39,0.152,33.86,39662.05,67,1,1,56,44.76,5.16,22.0,2.92,8.37,1,0,1,7.34,54,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.84,4.74
2025,0,43,6.85,23,40.0,2,8,2,8,31.61,10.77,0.409,24.35,17160.47,79,2,0,50,48.94,7.48,29.64,5.95,13.22,3,2,2,-0.94,53,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7.93,6.61
2025,1,651,167.86,22,54.75,2,5,3,8,35.59,11.84,0.44,17.69,30535.21,74,2,1,70,45.95,6.19,26.95,8.24,16.42,38,46,48,12.69,54,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.53,7.4
2026,0,98,7.72,32,24.3,1,10,2,1,13.56,9.17,0.195,40.0,7222.55,63,0,0,46,45.18,5.35,5.75,7.51,0.0,1,1,5,5.95,46,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.64,3.66
2026,1,151,294.53,34,36.36,2,9,1,7,24.87,6.87,0.312,21.9,133919.62,78,1,0,50,24.33,6.53,16.44,6.45,5.58,5,5,13,0.12,49,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.89,4.8
2023,2,3045,3695.23,33,19.94,1,4,2,8,17.88,5.81,0.285,31.04,70508.74,64,2,1,69,37.42,4.5,11.08,0.37,6.55,55,54,130,-1.29,50,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,6.36
2023,1,515,309.74,23,48.35,2,2,1,7,39.91,12.17,0.445,19.03,73194.0,70,2,1,63,31.86,5.54,21.62,9.8,12.72,26,24,60,9.55,67,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.44,5.73
2026,1,705,82.8,15,23.12,1,9,2,4,12.8,9.66,0.249,33.86,11342.14,63,2,1,51,16.73,6.23,18.42,4.66,2.75,24,26,23,-4.05,64,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.65,4.95
2023,0,74,5.9,15,27.28,1,3,2,6,28.17,6.18,0.3,28.9,4930.59,82,2,0,53,39.42,5.19,22.33,7.24,9.65,2,2,3,7.72,70,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.65,5.83
2024,1,424,311.89,23,26.37,1,2,2,6,11.74,5.98,0.229,36.1,43972.58,72,2,0,57,26.93,4.3,7.68,3.01,5.79,5,11,15,6.47,43,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.28,5.5
2026,1,102,295.72,22,44.81,2,4,2,6,42.17,12.25,0.439,19.89,355104.37,64,0,0,52,45.67,5.51,24.5,9.23,13.65,5,4,8,9.57,53,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.97,5.26
2024,2,3808,2984.18,25,57.79,2,3,4,13,33.01,15.24,0.557,22.65,119426.69,62,2,1,77,43.73,6.45,42.12,8.98,21.49,296,231,279,4.5,53,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,7.49
2024,0,10,17.78,15,26.34,1,3,3,4,19.35,4.17,0.203,33.51,74198.57,71,2,0,69,49.23,3.87,17.43,6.17,8.22,0,0,1,-3.43,47,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.64,4.63
2023,1,387,80.25,8,21.98,1,2,2,0,27.93,3.06,0.157,40.0,6353.97,65,1,0,40,46.75,5.1,15.9,2.04,0.0,19,9,43,-0.24,44,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.93,5.09
2024,0,71,37.55,21,41.63,2,5,3,7,13.37,9.1,0.294,28.49,48110.47,59,1,0,48,55.1,4.96,5.91,2.39,12.01,0,2,1,3.0,41,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.01,5.34
2024,2,16498,3030.75,6,50.97,2,2,3,9,45.48,13.4,0.518,21.91,24610.74,49,2,0,69,52.92,5.6,19.89,6.64,13.36,835,970,1738,3.49,65,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8.37,5.73
2026,1,703,382.45,11,44.98,2,7,3,6,36.22,10.52,0.391,22.02,57216.38,75,2,0,49,25.76,5.51,22.32,5.68,10.85,28,54,82,-1.58,51,-1.0,-1.8369701987210294e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.76,7.89
2026,1,479,189.86,15,24.88,1,3,2,0,20.27,8.88,0.203,36.8,35182.92,78,0,0,45,33.29,4.45,23.07,13.12,4.57,25,18,28,0.31,41,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.38,4.22
2024,2,6275,3707.03,33,29.05,1,5,1,9,19.2,6.95,0.323,36.7,41086.01,46,0,0,67,37.53,3.81,10.55,4.29,6.34,159,230,308,2.57,49,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.16,5.47
2025,2,17229,5613.63,23,10.1,1,4,1,0,15.33,5.92,0.143,40.0,19303.4,57,1,0,49,19.68,4.5,14.06,4.73,2.0,489,438,571,-3.94,46,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.96,4.58
2023,0,26,33.66,25,8.94,0,0,1,3,18.51,0.0,0.127,31.94,0.0,68,1,0,53,5.64,4.96,4.95,2.06,0.0,0,0,1,-0.38,46,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.1,3.72
2023,1,332,280.0,20,28.12,1,7,3,7,14.51,8.41,0.289,24.73,70928.33,73,1,1,51,33.75,5.15,19.3,5.39,6.54,11,14,5,4.07,57,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.13,4.74
2025,0,49,33.91,3,22.13,1,1,3,2,23.47,2.69,0.167,32.61,18589.13,76,1,0,57,40.95,5.13,0.84,0.41,0.59,0,2,4,1.52,42,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.65,4.9
